country,age_group,date,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Argentina,100+,2020-01-01,0.0,0.0,0.0
Argentina,100+,2020-01-02,0.0,0.0,0.0
Argentina,100+,2020-01-03,0.0,0.0,0.0
Argentina,100+,2020-01-04,0.0,0.0,0.0
Argentina,100+,2020-01-05,0.0,0.0,0.0
Argentina,100+,2020-01-06,0.0,0.0,0.0
Argentina,100+,2020-01-07,0.0,0.0,0.0
Argentina,100+,2020-01-08,0.0,0.0,0.0
Argentina,100+,2020-01-09,0.0,0.0,0.0
Argentina,100+,2020-01-10,0.0,0.0,0.0
Argentina,100+,2020-01-11,0.0,0.0,0.0
Argentina,100+,2020-01-12,0.0,0.0,0.0
Argentina,100+,2020-01-13,0.0,0.0,0.0
Argentina,100+,2020-01-14,0.0,0.0,0.0
Argentina,100+,2020-01-15,0.0,0.0,0.0
Argentina,100+,2020-01-16,0.0,0.0,0.0
Argentina,100+,2020-01-17,0.0,0.0,0.0
Argentina,100+,2020-01-18,0.0,0.0,0.0
Argentina,100+,2020-01-19,0.0,0.0,0.0
Argentina,100+,2020-01-20,0.0,0.0,0.0
Argentina,100+,2020-01-21,0.0,0.0,0.0
Argentina,100+,2020-01-22,0.0,0.0,0.0
Argentina,100+,2020-01-23,0.0,0.0,0.0
Argentina,100+,2020-01-24,0.0,0.0,0.0
Argentina,100+,2020-01-25,0.0,0.0,0.0
Argentina,100+,2020-01-26,0.0,0.0,0.0
Argentina,100+,2020-01-27,0.0,0.0,0.0
Argentina,100+,2020-01-28,0.0,0.0,0.0
Argentina,100+,2020-01-29,0.0,0.0,0.0
Argentina,100+,2020-01-30,0.0,0.0,0.0
Argentina,100+,2020-01-31,0.0,0.0,0.0
Argentina,100+,2020-02-01,0.0,0.0,0.0
Argentina,100+,2020-02-02,0.0,0.0,0.0
Argentina,100+,2020-02-03,0.0,0.0,0.0
Argentina,100+,2020-02-04,0.0,0.0,0.0
Argentina,100+,2020-02-05,0.0,0.0,0.0
Argentina,100+,2020-02-06,0.0,0.0,0.0
Argentina,100+,2020-02-07,0.0,0.0,0.0
Argentina,100+,2020-02-08,0.0,0.0,0.0
Argentina,100+,2020-02-09,0.0,0.0,0.0
Argentina,100+,2020-02-10,0.0,0.0,0.0
Argentina,100+,2020-02-11,0.0,0.0,0.0
Argentina,100+,2020-02-12,0.0,0.0,0.0
Argentina,100+,2020-02-13,0.0,0.0,0.0
Argentina,100+,2020-02-14,0.0,0.0,0.0
Argentina,100+,2020-02-15,0.0,0.0,0.0
Argentina,100+,2020-02-16,0.0,0.0,0.0
Argentina,100+,2020-02-17,0.0,0.0,0.0
Argentina,100+,2020-02-18,0.0,0.0,0.0
Argentina,100+,2020-02-19,0.0,0.0,0.0
Argentina,100+,2020-02-20,0.0,0.0,0.0
Argentina,100+,2020-02-21,0.0,0.0,0.0
Argentina,100+,2020-02-22,0.0,0.0,0.0
Argentina,100+,2020-02-23,0.0,0.0,0.0
Argentina,100+,2020-02-24,0.0,0.0,0.0
Argentina,100+,2020-02-25,0.0,0.0,0.0
Argentina,100+,2020-02-26,0.0,0.0,0.0
Argentina,100+,2020-02-27,0.0,0.0,0.0
Argentina,100+,2020-02-28,0.0,0.0,0.0
Argentina,100+,2020-02-29,0.0,0.0,0.0
Argentina,100+,2020-03-01,0.0,0.0,0.0
Argentina,100+,2020-03-02,0.0,0.0,0.0
Argentina,100+,2020-03-03,0.0,0.0,0.0
Argentina,100+,2020-03-04,0.0,0.0,0.0
Argentina,100+,2020-03-05,0.0,0.0,0.0
Argentina,100+,2020-03-06,0.0,0.0,0.0
Argentina,100+,2020-03-07,0.0,0.0,0.0
Argentina,100+,2020-03-08,0.0,0.0,0.0
Argentina,100+,2020-03-09,0.0,0.0,0.0
Argentina,100+,2020-03-10,0.0,0.0,0.0
Argentina,100+,2020-03-11,0.0,0.0,0.0
Argentina,100+,2020-03-12,0.0,0.0,0.0
Argentina,100+,2020-03-13,0.0,0.0,0.0
Argentina,100+,2020-03-14,0.0,0.0,0.0
Argentina,100+,2020-03-15,0.0,0.0,0.0
Argentina,100+,2020-03-16,0.0,0.0,0.0
Argentina,100+,2020-03-17,0.0,0.0,0.0
Argentina,100+,2020-03-18,0.0,0.0,0.0
Argentina,100+,2020-03-19,0.0,0.0,0.0
Argentina,100+,2020-03-20,0.0,0.0,0.0
Argentina,100+,2020-03-21,0.0,0.0,0.0
Argentina,100+,2020-03-22,0.0,0.0,0.0
Argentina,100+,2020-03-23,0.0,0.0,0.0
Argentina,100+,2020-03-24,0.0,0.0,0.0
Argentina,100+,2020-03-25,0.0,0.0,0.0
Argentina,100+,2020-03-26,0.0,0.0,0.0
Argentina,100+,2020-03-27,0.0,0.0,0.0
Argentina,100+,2020-03-28,0.0,0.0,0.0
Argentina,100+,2020-03-29,0.0,0.0,0.0
Argentina,100+,2020-03-30,0.0,0.0,0.0
Argentina,100+,2020-03-31,0.0,0.0,0.0
Argentina,100+,2020-04-01,0.0,0.0,0.0
Argentina,100+,2020-04-02,0.0,0.0,0.0
Argentina,100+,2020-04-03,0.0,0.0,0.0
Argentina,100+,2020-04-04,0.0,0.0,0.0
Argentina,100+,2020-04-05,0.0,0.0,0.0
Argentina,100+,2020-04-06,0.0,0.0,0.0
Argentina,100+,2020-04-07,0.0,0.0,0.0
Argentina,100+,2020-04-08,0.0,0.0,0.0
Argentina,100+,2020-04-09,0.0,0.0,0.0
Argentina,100+,2020-04-10,0.0,0.0,0.0
Argentina,100+,2020-04-11,0.0,0.0,0.0
Argentina,100+,2020-04-12,0.0,0.0,0.0
Argentina,100+,2020-04-13,0.0,0.0,0.0
Argentina,100+,2020-04-14,0.0,0.0,0.0
Argentina,100+,2020-04-15,0.0,0.0,0.0
Argentina,100+,2020-04-16,0.0,0.0,0.0
Argentina,100+,2020-04-17,0.0,0.0,0.0
Argentina,100+,2020-04-18,0.0,0.0,0.0
Argentina,100+,2020-04-19,0.0,0.0,0.0
Argentina,100+,2020-04-20,0.0,0.0,0.0
Argentina,100+,2020-04-21,0.0,0.0,0.0
Argentina,100+,2020-04-22,0.0,0.0,0.0
Argentina,100+,2020-04-23,0.0,0.0,0.0
Argentina,100+,2020-04-24,0.0,0.0,0.0
Argentina,100+,2020-04-25,0.0,0.0,0.0
Argentina,100+,2020-04-26,0.0,0.0,0.0
Argentina,100+,2020-04-27,0.0,0.0,0.0
Argentina,100+,2020-04-28,0.0,0.0,0.0
Argentina,100+,2020-04-29,0.0,0.0,0.0
Argentina,100+,2020-04-30,0.0,0.0,0.0
Argentina,100+,2020-05-01,0.0,0.0,0.0
Argentina,100+,2020-05-02,0.0,0.0,0.0
Argentina,100+,2020-05-03,0.0,0.0,0.0
Argentina,100+,2020-05-04,0.0,0.0,0.0
Argentina,100+,2020-05-05,0.0,0.0,0.0
Argentina,100+,2020-05-06,0.0,0.0,0.0
Argentina,100+,2020-05-07,0.0,0.0,0.0
Argentina,100+,2020-05-08,0.0,0.0,0.0
Argentina,100+,2020-05-09,0.0,0.0,0.0
Argentina,100+,2020-05-10,0.0,0.0,0.0
Argentina,100+,2020-05-11,0.0,0.0,0.0
Argentina,100+,2020-05-12,0.0,0.0,0.0
Argentina,100+,2020-05-13,0.0,0.0,0.0
Argentina,100+,2020-05-14,0.0,0.0,0.0
Argentina,100+,2020-05-15,0.0,0.0,0.0
Argentina,100+,2020-05-16,0.0,0.0,0.0
Argentina,100+,2020-05-17,0.0,0.0,0.0
Argentina,100+,2020-05-18,0.0,0.0,0.0
Argentina,100+,2020-05-19,0.0,0.0,0.0
Argentina,100+,2020-05-20,0.0,0.0,0.0
Argentina,100+,2020-05-21,0.0,0.0,0.0
Argentina,100+,2020-05-22,0.0,0.0,0.0
Argentina,100+,2020-05-23,0.0,0.0,0.0
Argentina,100+,2020-05-24,0.0,0.0,0.0
Argentina,100+,2020-05-25,0.0,0.0,0.0
Argentina,100+,2020-05-26,0.0,0.0,0.0
Argentina,100+,2020-05-27,0.0,0.0,0.0
Argentina,100+,2020-05-28,0.0,0.0,0.0
Argentina,100+,2020-05-29,0.0,0.0,0.0
Argentina,100+,2020-05-30,0.0,0.0,0.0
Argentina,100+,2020-05-31,0.0,0.0,0.0
Argentina,100+,2020-06-01,0.0,0.0,0.0
Argentina,100+,2020-06-02,0.0,0.0,0.0
Argentina,100+,2020-06-03,0.0,0.0,0.0
Argentina,100+,2020-06-04,0.0,0.0,0.0
Argentina,100+,2020-06-05,0.0,0.0,0.0
Argentina,100+,2020-06-06,0.0,0.0,0.0
Argentina,100+,2020-06-07,0.0,0.0,0.0
Argentina,100+,2020-06-08,0.0,0.0,0.0
Argentina,100+,2020-06-09,0.0,0.0,0.0
Argentina,100+,2020-06-10,0.0,0.0,0.0
Argentina,100+,2020-06-11,0.0,0.0,0.0
Argentina,100+,2020-06-12,0.0,0.0,0.0
Argentina,100+,2020-06-13,0.0,0.0,0.0
Argentina,100+,2020-06-14,0.0,0.0,0.0
Argentina,100+,2020-06-15,0.0,0.0,0.0
Argentina,100+,2020-06-16,0.0,0.0,0.0
Argentina,100+,2020-06-17,0.0,0.0,0.0
Argentina,100+,2020-06-18,0.0,0.0,0.0
Argentina,100+,2020-06-19,0.0,0.0,0.0
Argentina,100+,2020-06-20,0.0,0.0,0.0
Argentina,100+,2020-06-21,0.0,0.0,0.0
Argentina,100+,2020-06-22,0.0,0.0,0.0
Argentina,100+,2020-06-23,0.0,0.0,0.0
Argentina,100+,2020-06-24,0.0,0.0,0.0
Argentina,100+,2020-06-25,0.0,0.0,0.0
Argentina,100+,2020-06-26,0.0,0.0,0.0
Argentina,100+,2020-06-27,0.0,0.0,0.0
Argentina,100+,2020-06-28,0.0,0.0,0.0
Argentina,100+,2020-06-29,0.0,0.0,0.0
Argentina,100+,2020-06-30,0.0,0.0,0.0
Argentina,100+,2020-07-01,0.0,0.0,0.0
Argentina,100+,2020-07-02,0.0,0.0,0.0
Argentina,100+,2020-07-03,0.0,0.0,0.0
Argentina,100+,2020-07-04,0.0,0.0,0.0
Argentina,100+,2020-07-05,0.0,0.0,0.0
Argentina,100+,2020-07-06,0.0,0.0,0.0
Argentina,100+,2020-07-07,0.0,0.0,0.0
Argentina,100+,2020-07-08,0.0,0.0,0.0
Argentina,100+,2020-07-09,0.0,0.0,0.0
Argentina,100+,2020-07-10,0.0,0.0,0.0
Argentina,100+,2020-07-11,0.0,0.0,0.0
Argentina,100+,2020-07-12,0.0,0.0,0.0
Argentina,100+,2020-07-13,0.0,0.0,0.0
Argentina,100+,2020-07-14,0.0,0.0,0.0
Argentina,100+,2020-07-15,0.0,0.0,0.0
Argentina,100+,2020-07-16,0.0,0.0,0.0
Argentina,100+,2020-07-17,0.0,0.0,0.0
Argentina,100+,2020-07-18,0.0,0.0,0.0
Argentina,100+,2020-07-19,0.0,0.0,0.0
Argentina,100+,2020-07-20,0.0,0.0,0.0
Argentina,100+,2020-07-21,0.0,0.0,0.0
Argentina,100+,2020-07-22,0.0,0.0,0.0
Argentina,100+,2020-07-23,0.0,0.0,0.0
Argentina,100+,2020-07-24,0.0,0.0,0.0
Argentina,100+,2020-07-25,0.0,0.0,0.0
Argentina,100+,2020-07-26,0.0,0.0,0.0
Argentina,100+,2020-07-27,0.0,0.0,0.0
Argentina,100+,2020-07-28,0.0,0.0,0.0
Argentina,100+,2020-07-29,0.0,0.0,0.0
Argentina,100+,2020-07-30,0.0,0.0,0.0
Argentina,100+,2020-07-31,0.0,0.0,0.0
Argentina,100+,2020-08-01,0.0,0.0,0.0
Argentina,100+,2020-08-02,0.0,0.0,0.0
Argentina,100+,2020-08-03,0.0,0.0,0.0
Argentina,100+,2020-08-04,0.0,0.0,0.0
Argentina,100+,2020-08-05,0.0,0.0,0.0
Argentina,100+,2020-08-06,0.0,0.0,0.0
Argentina,100+,2020-08-07,0.0,0.0,0.0
Argentina,100+,2020-08-08,0.0,0.0,0.0
Argentina,100+,2020-08-09,0.0,0.0,0.0
Argentina,100+,2020-08-10,0.0,0.0,0.0
Argentina,100+,2020-08-11,0.0,0.0,0.0
Argentina,100+,2020-08-12,0.0,0.0,0.0
Argentina,100+,2020-08-13,0.0,0.0,0.0
Argentina,100+,2020-08-14,0.0,0.0,0.0
Argentina,100+,2020-08-15,0.0,0.0,0.0
Argentina,100+,2020-08-16,0.0,0.0,0.0
Argentina,100+,2020-08-17,0.0,0.0,0.0
Argentina,100+,2020-08-18,0.0,0.0,0.0
Argentina,100+,2020-08-19,0.0,0.0,0.0
Argentina,100+,2020-08-20,0.0,0.0,0.0
Argentina,100+,2020-08-21,0.0,0.0,0.0
Argentina,100+,2020-08-22,0.0,0.0,0.0
Argentina,100+,2020-08-23,0.0,0.0,0.0
Argentina,100+,2020-08-24,0.0,0.0,0.0
Argentina,100+,2020-08-25,0.0,0.0,0.0
Argentina,100+,2020-08-26,0.0,0.0,0.0
Argentina,100+,2020-08-27,0.0,0.0,0.0
Argentina,100+,2020-08-28,0.0,0.0,0.0
Argentina,100+,2020-08-29,0.0,0.0,0.0
Argentina,100+,2020-08-30,0.0,0.0,0.0
Argentina,100+,2020-08-31,0.0,0.0,0.0
Argentina,100+,2020-09-01,0.0,0.0,0.0
Argentina,100+,2020-09-02,0.0,0.0,0.0
Argentina,100+,2020-09-03,0.0,0.0,0.0
Argentina,100+,2020-09-04,0.0,0.0,0.0
Argentina,100+,2020-09-05,0.0,0.0,0.0
Argentina,100+,2020-09-06,0.0,0.0,0.0
Argentina,100+,2020-09-07,0.0,0.0,0.0
Argentina,100+,2020-09-08,0.0,0.0,0.0
Argentina,100+,2020-09-09,0.0,0.0,0.0
Argentina,100+,2020-09-10,0.0,0.0,0.0
Argentina,100+,2020-09-11,0.0,0.0,0.0
Argentina,100+,2020-09-12,0.0,0.0,0.0
Argentina,100+,2020-09-13,0.0,0.0,0.0
Argentina,100+,2020-09-14,0.0,0.0,0.0
Argentina,100+,2020-09-15,0.0,0.0,0.0
Argentina,100+,2020-09-16,0.0,0.0,0.0
Argentina,100+,2020-09-17,0.0,0.0,0.0
Argentina,100+,2020-09-18,0.0,0.0,0.0
Argentina,100+,2020-09-19,0.0,0.0,0.0
Argentina,100+,2020-09-20,0.0,0.0,0.0
Argentina,100+,2020-09-21,0.0,0.0,0.0
Argentina,100+,2020-09-22,0.0,0.0,0.0
Argentina,100+,2020-09-23,0.0,0.0,0.0
Argentina,100+,2020-09-24,0.0,0.0,0.0
Argentina,100+,2020-09-25,0.0,0.0,0.0
Argentina,100+,2020-09-26,0.0,0.0,0.0
Argentina,100+,2020-09-27,0.0,0.0,0.0
Argentina,100+,2020-09-28,0.0,0.0,0.0
Argentina,100+,2020-09-29,0.0,0.0,0.0
Argentina,100+,2020-09-30,0.0,0.0,0.0
Argentina,100+,2020-10-01,0.0,0.0,0.0
Argentina,100+,2020-10-02,0.0,0.0,0.0
Argentina,100+,2020-10-03,0.0,0.0,0.0
Argentina,100+,2020-10-04,0.0,0.0,0.0
Argentina,100+,2020-10-05,0.0,0.0,0.0
Argentina,100+,2020-10-06,0.0,0.0,0.0
Argentina,100+,2020-10-07,0.0,0.0,0.0
Argentina,100+,2020-10-08,0.0,0.0,0.0
Argentina,100+,2020-10-09,0.0,0.0,0.0
Argentina,100+,2020-10-10,0.0,0.0,0.0
Argentina,100+,2020-10-11,0.0,0.0,0.0
Argentina,100+,2020-10-12,0.0,0.0,0.0
Argentina,100+,2020-10-13,0.0,0.0,0.0
Argentina,100+,2020-10-14,0.0,0.0,0.0
Argentina,100+,2020-10-15,0.0,0.0,0.0
Argentina,100+,2020-10-16,0.0,0.0,0.0
Argentina,100+,2020-10-17,0.0,0.0,0.0
Argentina,100+,2020-10-18,0.0,0.0,0.0
Argentina,100+,2020-10-19,0.0,0.0,0.0
Argentina,100+,2020-10-20,0.0,0.0,0.0
Argentina,100+,2020-10-21,0.0,0.0,0.0
Argentina,100+,2020-10-22,0.0,0.0,0.0
Argentina,100+,2020-10-23,0.0,0.0,0.0
Argentina,100+,2020-10-24,0.0,0.0,0.0
Argentina,100+,2020-10-25,0.0,0.0,0.0
Argentina,100+,2020-10-26,0.0,0.0,0.0
Argentina,100+,2020-10-27,0.0,0.0,0.0
Argentina,100+,2020-10-28,0.0,0.0,0.0
Argentina,100+,2020-10-29,0.0,0.0,0.0
Argentina,100+,2020-10-30,0.0,0.0,0.0
Argentina,100+,2020-10-31,0.0,0.0,0.0
Argentina,100+,2020-11-01,0.0,0.0,0.0
Argentina,100+,2020-11-02,0.0,0.0,0.0
Argentina,100+,2020-11-03,0.0,0.0,0.0
Argentina,100+,2020-11-04,0.0,0.0,0.0
Argentina,100+,2020-11-05,0.0,0.0,0.0
Argentina,100+,2020-11-06,0.0,0.0,0.0
Argentina,100+,2020-11-07,0.0,0.0,0.0
Argentina,100+,2020-11-08,0.0,0.0,0.0
Argentina,100+,2020-11-09,0.0,0.0,0.0
Argentina,100+,2020-11-10,0.0,0.0,0.0
Argentina,100+,2020-11-11,0.0,0.0,0.0
Argentina,100+,2020-11-12,0.0,0.0,0.0
Argentina,100+,2020-11-13,0.0,0.0,0.0
Argentina,100+,2020-11-14,0.0,0.0,0.0
Argentina,100+,2020-11-15,0.0,0.0,0.0
Argentina,100+,2020-11-16,0.0,0.0,0.0
Argentina,100+,2020-11-17,0.0,0.0,0.0
Argentina,100+,2020-11-18,0.0,0.0,0.0
Argentina,100+,2020-11-19,0.0,0.0,0.0
Argentina,100+,2020-11-20,0.0,0.0,0.0
Argentina,100+,2020-11-21,0.0,0.0,0.0
Argentina,100+,2020-11-22,0.0,0.0,0.0
Argentina,100+,2020-11-23,0.0,0.0,0.0
Argentina,100+,2020-11-24,0.0,0.0,0.0
Argentina,100+,2020-11-25,0.0,0.0,0.0
Argentina,100+,2020-11-26,0.0,0.0,0.0
Argentina,100+,2020-11-27,0.0,0.0,0.0
Argentina,100+,2020-11-28,0.0,0.0,0.0
Argentina,100+,2020-11-29,0.0,0.0,0.0
Argentina,100+,2020-11-30,0.0,0.0,0.0
Argentina,100+,2020-12-01,0.0,0.0,0.0
Argentina,100+,2020-12-02,0.0,0.0,0.0
Argentina,100+,2020-12-03,0.0,0.0,0.0
Argentina,100+,2020-12-04,0.0,0.0,0.0
Argentina,100+,2020-12-05,0.0,0.0,0.0
Argentina,100+,2020-12-06,0.0,0.0,0.0
Argentina,100+,2020-12-07,0.0,0.0,0.0
Argentina,100+,2020-12-08,0.0,0.0,0.0
Argentina,100+,2020-12-09,0.0,0.0,0.0
Argentina,100+,2020-12-10,0.0,0.0,0.0
Argentina,100+,2020-12-11,0.0,0.0,0.0
Argentina,100+,2020-12-12,0.0,0.0,0.0
Argentina,100+,2020-12-13,0.0,0.0,0.0
Argentina,100+,2020-12-14,0.0,0.0,0.0
Argentina,100+,2020-12-15,0.0,0.0,0.0
Argentina,100+,2020-12-16,0.0,0.0,0.0
Argentina,100+,2020-12-17,0.0,0.0,0.0
Argentina,100+,2020-12-18,0.0,0.0,0.0
Argentina,100+,2020-12-19,0.0,0.0,0.0
Argentina,100+,2020-12-20,0.0,0.0,0.0
Argentina,100+,2020-12-21,0.0,0.0,0.0
Argentina,100+,2020-12-22,0.0,0.0,0.0
Argentina,100+,2020-12-23,0.0,0.0,0.0
Argentina,100+,2020-12-24,0.0,0.0,0.0
Argentina,100+,2020-12-25,0.0,0.0,0.0
Argentina,100+,2020-12-26,0.0,0.0,0.0
Argentina,100+,2020-12-27,0.0,0.0,0.0
Argentina,100+,2020-12-28,0.0,0.0,0.0
Argentina,100+,2020-12-29,0.0,0.0,0.0
Argentina,100+,2020-12-30,0.0,0.0,0.0
Argentina,100+,2020-12-31,0.0,0.0,0.0
Argentina,100+,2021-01-01,0.0,0.0,0.0
Argentina,100+,2021-01-02,0.0,0.0,0.0
Argentina,100+,2021-01-03,0.0,0.0,0.0
Argentina,100+,2021-01-04,0.0,0.0,0.0
Argentina,100+,2021-01-05,0.0,0.0,0.0
Argentina,100+,2021-01-06,0.0,0.0,0.0
Argentina,100+,2021-01-07,0.02,0.0,0.0
Argentina,100+,2021-01-08,0.05,0.0,0.0
Argentina,100+,2021-01-09,0.05,0.0,0.0
Argentina,100+,2021-01-10,0.05,0.0,0.0
Argentina,100+,2021-01-11,0.05,0.0,0.0
Argentina,100+,2021-01-12,0.05,0.0,0.0
Argentina,100+,2021-01-13,0.07,0.0,0.0
Argentina,100+,2021-01-14,0.09,0.0,0.0
Argentina,100+,2021-01-15,0.09,0.0,0.0
Argentina,100+,2021-01-16,0.09,0.0,0.0
Argentina,100+,2021-01-17,0.09,0.0,0.0
Argentina,100+,2021-01-18,0.09,0.0,0.0
Argentina,100+,2021-01-19,0.09,0.0,0.0
Argentina,100+,2021-01-20,0.09,0.0,0.0
Argentina,100+,2021-01-21,0.09,0.0,0.0
Argentina,100+,2021-01-22,0.09,0.0,0.0
Argentina,100+,2021-01-23,0.09,0.0,0.0
Argentina,100+,2021-01-24,0.09,0.0,0.0
Argentina,100+,2021-01-25,0.11,0.0,0.0
Argentina,100+,2021-01-26,0.14,0.0,0.0
Argentina,100+,2021-01-27,0.14,0.0,0.0
Argentina,100+,2021-01-28,0.14,0.0,0.0
Argentina,100+,2021-01-29,0.14,0.02,0.0
Argentina,100+,2021-01-30,0.14,0.02,0.0
Argentina,100+,2021-01-31,0.14,0.02,0.0
Argentina,100+,2021-02-01,0.14,0.02,0.0
Argentina,100+,2021-02-02,0.23,0.02,0.0
Argentina,100+,2021-02-03,0.27,0.02,0.0
Argentina,100+,2021-02-04,0.36,0.02,0.0
Argentina,100+,2021-02-05,0.45,0.02,0.0
Argentina,100+,2021-02-06,0.5,0.02,0.0
Argentina,100+,2021-02-07,0.5,0.02,0.0
Argentina,100+,2021-02-08,0.5,0.02,0.0
Argentina,100+,2021-02-09,0.59,0.02,0.0
Argentina,100+,2021-02-10,0.66,0.02,0.0
Argentina,100+,2021-02-11,0.7,0.02,0.0
Argentina,100+,2021-02-12,0.73,0.02,0.0
Argentina,100+,2021-02-13,0.73,0.02,0.0
Argentina,100+,2021-02-14,0.73,0.02,0.0
Argentina,100+,2021-02-15,0.75,0.02,0.0
Argentina,100+,2021-02-16,0.77,0.02,0.0
Argentina,100+,2021-02-17,1.38,0.02,0.0
Argentina,100+,2021-02-18,2.61,0.02,0.0
Argentina,100+,2021-02-19,3.52,0.02,0.0
Argentina,100+,2021-02-20,4.02,0.02,0.0
Argentina,100+,2021-02-21,4.25,0.02,0.0
Argentina,100+,2021-02-22,5.15,0.02,0.0
Argentina,100+,2021-02-23,6.72,0.02,0.0
Argentina,100+,2021-02-24,8.15,0.09,0.0
Argentina,100+,2021-02-25,9.85,0.09,0.0
Argentina,100+,2021-02-26,11.51,0.14,0.0
Argentina,100+,2021-02-27,12.21,0.14,0.0
Argentina,100+,2021-02-28,12.44,0.14,0.0
Argentina,100+,2021-03-01,14.26,0.27,0.0
Argentina,100+,2021-03-02,15.53,0.3,0.0
Argentina,100+,2021-03-03,16.84,0.32,0.0
Argentina,100+,2021-03-04,17.96,0.34,0.0
Argentina,100+,2021-03-05,19.14,0.34,0.0
Argentina,100+,2021-03-06,19.39,0.36,0.0
Argentina,100+,2021-03-07,19.75,0.36,0.0
Argentina,100+,2021-03-08,20.95,0.39,0.0
Argentina,100+,2021-03-09,22.72,0.41,0.0
Argentina,100+,2021-03-10,25.58,0.7,0.0
Argentina,100+,2021-03-11,28.26,1.25,0.0
Argentina,100+,2021-03-12,29.65,1.75,0.0
Argentina,100+,2021-03-13,30.08,2.13,0.0
Argentina,100+,2021-03-14,30.1,2.16,0.0
Argentina,100+,2021-03-15,31.9,2.72,0.0
Argentina,100+,2021-03-16,33.78,3.06,0.0
Argentina,100+,2021-03-17,36.39,3.18,0.0
Argentina,100+,2021-03-18,38.34,3.52,0.0
Argentina,100+,2021-03-19,40.59,3.88,0.0
Argentina,100+,2021-03-20,41.48,4.02,0.0
Argentina,100+,2021-03-21,41.98,4.02,0.0
Argentina,100+,2021-03-22,43.22,4.11,0.0
Argentina,100+,2021-03-23,45.49,4.27,0.0
Argentina,100+,2021-03-24,46.92,4.31,0.0
Argentina,100+,2021-03-25,48.83,4.59,0.0
Argentina,100+,2021-03-26,50.53,4.68,0.0
Argentina,100+,2021-03-27,52.12,4.68,0.0
Argentina,100+,2021-03-28,53.58,4.68,0.0
Argentina,100+,2021-03-29,55.78,4.72,0.0
Argentina,100+,2021-03-30,58.09,4.77,0.0
Argentina,100+,2021-03-31,60.7,4.79,0.0
Argentina,100+,2021-04-01,62.13,4.81,0.0
Argentina,100+,2021-04-02,62.91,4.81,0.0
Argentina,100+,2021-04-03,63.47,4.81,0.0
Argentina,100+,2021-04-04,63.7,4.81,0.0
Argentina,100+,2021-04-05,64.72,4.88,0.0
Argentina,100+,2021-04-06,66.2,4.88,0.0
Argentina,100+,2021-04-07,68.63,4.97,0.0
Argentina,100+,2021-04-08,70.74,5.04,0.0
Argentina,100+,2021-04-09,72.12,5.2,0.0
Argentina,100+,2021-04-10,72.87,5.2,0.0
Argentina,100+,2021-04-11,73.26,5.24,0.0
Argentina,100+,2021-04-12,73.85,5.83,0.0
Argentina,100+,2021-04-13,74.82,6.63,0.0
Argentina,100+,2021-04-14,75.66,7.26,0.0
Argentina,100+,2021-04-15,76.44,7.58,0.0
Argentina,100+,2021-04-16,77.55,7.74,0.0
Argentina,100+,2021-04-17,77.98,7.76,0.0
Argentina,100+,2021-04-18,78.09,7.76,0.0
Argentina,100+,2021-04-19,78.93,8.4,0.0
Argentina,100+,2021-04-20,79.57,8.58,0.0
Argentina,100+,2021-04-21,80.45,8.92,0.0
Argentina,100+,2021-04-22,81.43,9.06,0.0
Argentina,100+,2021-04-23,82.27,9.19,0.0
Argentina,100+,2021-04-24,82.52,9.19,0.0
Argentina,100+,2021-04-25,82.63,9.19,0.0
Argentina,100+,2021-04-26,83.22,9.24,0.0
Argentina,100+,2021-04-27,83.56,9.42,0.0
Argentina,100+,2021-04-28,83.95,9.63,0.0
Argentina,100+,2021-04-29,84.38,9.78,0.0
Argentina,100+,2021-04-30,84.72,9.88,0.0
Argentina,100+,2021-05-01,84.88,9.88,0.0
Argentina,100+,2021-05-02,84.93,9.88,0.0
Argentina,100+,2021-05-03,85.33,10.99,0.0
Argentina,100+,2021-05-04,85.79,11.6,0.0
Argentina,100+,2021-05-05,86.08,11.96,0.0
Argentina,100+,2021-05-06,86.36,12.37,0.0
Argentina,100+,2021-05-07,86.67,12.71,0.0
Argentina,100+,2021-05-08,86.79,12.92,0.0
Argentina,100+,2021-05-09,86.83,13.05,0.0
Argentina,100+,2021-05-10,87.08,13.19,0.0
Argentina,100+,2021-05-11,87.22,13.55,0.0
Argentina,100+,2021-05-12,87.49,14.91,0.0
Argentina,100+,2021-05-13,87.63,16.07,0.0
Argentina,100+,2021-05-14,87.72,17.03,0.0
Argentina,100+,2021-05-15,87.9,17.28,0.0
Argentina,100+,2021-05-16,87.9,17.43,0.0
Argentina,100+,2021-05-17,88.08,18.02,0.0
Argentina,100+,2021-05-18,88.24,18.48,0.0
Argentina,100+,2021-05-19,88.31,18.98,0.0
Argentina,100+,2021-05-20,88.6,19.5,0.0
Argentina,100+,2021-05-21,88.99,20.09,0.0
Argentina,100+,2021-05-22,88.99,20.16,0.0
Argentina,100+,2021-05-23,89.01,20.18,0.0
Argentina,100+,2021-05-24,89.08,20.18,0.0
Argentina,100+,2021-05-25,89.15,21.16,0.0
Argentina,100+,2021-05-26,89.33,22.11,0.0
Argentina,100+,2021-05-27,89.49,24.52,0.0
Argentina,100+,2021-05-28,89.81,27.2,0.0
Argentina,100+,2021-05-29,90.08,28.04,0.0
Argentina,100+,2021-05-30,90.17,28.2,0.0
